Accelerated Stability,volume,hyd_moment,pI_seq,ens_charge,patch_ion,patch_neg,modified_pI_seq,modified_ens_charge
0.06948051948051948,0.5749119624373069,0.5987031914101211,0.43891763566181696,0.3571428571428571,0.3389830508474576,0.2894736842105263,6.861082364338182,0.3571428571428571
0.17542207792207792,0.33619677729164366,0.09872344969403474,0.11122164035958515,0.07142857142857142,0.30508474576271183,0.2631578947368421,7.1887783596404145,0.07142857142857142
0.16074675324675325,0.6583609006509441,0.2922122513338037,0.5165141189858262,0.5,0.4576271186440678,0.15789473684210525,6.783485881014173,0.5
0.13412337662337662,0.7589371465158461,0.03818751511990648,0.46279348138629395,0.42857142857142855,0.23728813559322035,0.0,6.837206518613706,0.42857142857142855
0.16084415584415584,0.5479137765446591,0.3648083568275239,0.5702347769594134,0.5714285714285714,0.4406779661016949,0.10526315789473684,6.729765223040586,0.5714285714285714
0.14055194805194804,0.4676662042471449,0.6501841742892877,0.6478312806574773,0.7142857142857143,0.3389830508474576,0.15789473684210525,6.652168719342523,0.7142857142857143
0.07717532467532467,0.7532814000640276,0.6610867927259513,0.5702347769594134,0.5714285714285714,0.23728813559322035,0.13157894736842105,6.729765223040586,0.5714285714285714
0.08246753246753247,0.418525237434638,0.06606687590737842,0.43593314221247303,0.42857142857142855,0.288135593220339,0.0,6.864066857787527,0.42857142857142855
0.1576948051948052,0.9152705154199126,0.3197444207405551,0.5165141189858262,0.5,0.423728813559322,0.23684210526315788,6.783485881014173,0.5
0.1052922077922078,0.22767047273503316,0.39374688631693266,0.5582968642842021,0.5714285714285714,0.4915254237288135,0.15789473684210525,6.741703135715798,0.5714285714285714
0.05779220779220779,0.7398356632163061,0.3913423510147037,0.43593314221247303,0.42857142857142855,0.5423728813559322,0.47368421052631576,6.864066857787527,0.42857142857142855
0.09318181818181817,0.5925194749759903,0.33321221593348993,0.6329088745329225,0.6428571428571428,0.3559322033898305,0.0,6.667091125467078,0.6428571428571428
0.10954545454545456,0.6190374559812177,0.17859880977309586,0.4986072397859822,0.5,0.06779661016949153,0.0,6.801392760214018,0.5
0.9529220779220778,0.8550848361967773,0.7404245148157361,0.47174692098621596,0.5,0.0847457627118644,0.0,6.828253079013784,0.5
0.16133116883116883,0.5457795326005765,0.7657650683773523,0.15260643961534526,0.21428571428571427,0.30508474576271183,0.10526315789473684,7.147393560384654,0.21428571428571427
0.1626948051948052,0.693789350122719,0.7218401086066514,0.30779944701147355,0.14285714285714285,0.4406779661016949,0.5789473684210527,6.9922005529885265,0.14285714285714285
0.1562012987012987,0.8635684558745069,0.45226054710645025,0.49562276671069316,0.5,0.6949152542372881,0.4473684210526316,6.804377233289307,0.5
0.30240259740259734,0.6102870558104794,0.8898513630329958,0.38798249811626584,0.2857142857142857,0.06779661016949153,0.10526315789473684,6.912017501883734,0.2857142857142857
0.2509415584415584,0.3960089638245652,0.5039195726526237,0.5165141189858262,0.5,0.288135593220339,0.21052631578947367,6.783485881014173,0.5
0.19704545454545455,0.5315868103724259,0.5822058301672371,0.6269399080082894,0.6428571428571428,0.4406779661016949,0.23684210526315788,6.673060091991711,0.6428571428571428
0.13525974025974025,0.5322270835556502,0.2108503071184694,0.5762037434840461,0.6428571428571428,0.423728813559322,0.10526315789473684,6.7237962565159535,0.6428571428571428
0.13412337662337662,0.3905666417671547,0.3441985386663623,0.31814563663838613,0.21428571428571427,0.4576271186440678,0.3684210526315789,6.981854363361614,0.21428571428571427
0.08347402597402598,0.6371785295059222,0.8546266974150759,0.5702347769594134,0.5714285714285714,0.20338983050847456,0.21052631578947367,6.729765223040586,0.5714285714285714
0.2972077922077922,0.9761498239248745,0.3999631647554487,0.5135296459105372,0.42857142857142855,0.5932203389830508,0.2631578947368421,6.786470354089463,0.42857142857142855
0.19061688311688313,0.814427489062,0.8795960548457793,0.4986072397859822,0.5,0.30508474576271183,0.0,6.801392760214018,0.5
0.12467532467532466,0.7600576245864907,0.4894618269159885,0.5165141189858262,0.5,0.20338983050847456,0.10526315789473684,6.783485881014173,0.5
0.14340909090909093,0.5297727030199546,0.11357133954903273,0.47174692098621596,0.5,0.4067796610169491,0.21052631578947367,6.828253079013784,0.5
0.2385064935064935,0.7538683171486493,0.422364058534099,0.4986072397859822,0.5,0.5084745762711864,0.23684210526315788,6.801392760214018,0.5
0.20879870129870132,0.4501654039056664,0.4009482370103863,0.020692399627880165,0.0,0.3728813559322034,0.47368421052631576,7.279307600372119,0.0
0.5253246753246753,0.6918151744744421,0.33650577474422505,0.6329088745329225,0.6428571428571428,0.06779661016949153,0.0,6.667091125467078,0.6428571428571428
0.02189285714285714,0.2919645715505279,0.22061209013491592,0.5433744581596471,0.5714285714285714,0.13559322033898305,0.0,6.756625541840353,0.5714285714285714
0.09525974025974027,0.207501867463451,0.24694579189902496,0.5433744581596471,0.5714285714285714,0.3220338983050847,0.2894736842105263,6.756625541840353,0.5714285714285714
0.3220779220779221,0.7528545512752114,0.31072163898033045,0.3853959507095379,0.2857142857142857,0.423728813559322,0.10526315789473684,6.914604049290462,0.2857142857142857
0.2180844155844156,0.2675808344893813,0.20096009720121236,0.26124155294225715,0.3571428571428571,0.22033898305084745,0.21052631578947367,7.0387584470577425,0.3571428571428571
0.09740259740259741,0.35145662149183643,0.4443076573597413,0.8119777276535276,0.7857142857142857,0.20338983050847456,0.10526315789473684,6.488022272346472,0.7857142857142857
0.16344155844155844,0.38965958809091816,0.2502065412432648,0.7254277843555417,0.7142857142857143,0.3898305084745763,0.2631578947368421,6.574572215644459,0.7142857142857143
0.10814935064935063,0.6494504321843984,0.6079079422648932,0.14484679739516082,0.2857142857142857,0.5254237288135593,0.8157894736842105,7.155153202604839,0.2857142857142857
0.17811688311688312,0.26699391740475953,0.15545464623555647,0.43593314221247303,0.42857142857142855,0.5423728813559322,0.4473684210526316,6.864066857787527,0.42857142857142855
0.17597402597402598,1.0,0.3532552304826202,0.34659769886050573,0.3571428571428571,0.22033898305084745,0.10526315789473684,6.953402301139494,0.3571428571428571
0.5175324675324676,0.3518834702806526,0.21876650558963692,0.4896538001860602,0.5,0.13559322033898305,0.21052631578947367,6.81034619981394,0.5
0.0588961038961039,0.2871625226763417,0.07850072672075917,0.7045364117063535,0.7142857142857143,0.23728813559322035,0.10526315789473684,6.595463588293646,0.7142857142857143
0.059415584415584415,0.44178849642514173,0.24267952015640645,0.390569045522994,0.42857142857142855,0.2711864406779661,0.21052631578947367,6.909430954477006,0.42857142857142855
0.4775974025974026,0.6091665777398347,0.2558040057776667,0.5702347769594134,0.5714285714285714,0.13559322033898305,0.0,6.729765223040586,0.5714285714285714
0.1450974025974026,0.3802155586383531,0.18648425122852783,0.1500198922086171,0.2857142857142857,0.15254237288135591,0.23684210526315788,7.149980107791382,0.2857142857142857
0.2168831168831169,0.7546153025290785,0.5955715382441136,0.6239554349330003,0.6428571428571428,0.22033898305084745,0.23684210526315788,6.6760445650669995,0.6428571428571428
0.07012987012987013,0.6324298367303385,0.4117528583596799,0.5165141189858262,0.5,0.2711864406779661,0.0,6.783485881014173,0.5
0.21512987012987014,0.5781666844520323,0.9029741085329595,0.7194588178309085,0.7857142857142857,0.3898305084745763,0.3684210526315789,6.580541182169092,0.7857142857142857
0.025649350649350647,0.3399317041937895,0.20173590871562827,0.6269399080082894,0.6428571428571428,0.22033898305084745,0.0,6.673060091991711,0.6428571428571428
0.0,0.3471881336036713,0.6900077574012481,0.5165141189858262,0.5,0.5423728813559322,0.39473684210526316,6.783485881014173,0.5
0.16285714285714287,0.4986660975349473,0.21458506847842815,0.8209311672534498,0.7857142857142857,0.3389830508474576,0.15789473684210525,6.47906883274655,0.7857142857142857
0.058766233766233765,0.4884217266033506,0.3057645539558532,0.8209311672534498,0.7857142857142857,0.06779661016949153,0.0,6.47906883274655,0.7857142857142857
0.04137337662337662,0.4794045459395999,0.5081381472243215,0.24572224812783316,0.2857142857142857,0.4915254237288135,0.23684210526315788,7.054277751872167,0.2857142857142857
0.15853896103896103,0.5146729271155692,0.43288419236067055,0.5702347769594134,0.5714285714285714,0.3389830508474576,0.0,6.729765223040586,0.5714285714285714
0.07327922077922078,0.7951125813680502,0.38267464323594425,0.6239554349330003,0.6428571428571428,0.4745762711864407,0.15789473684210525,6.6760445650669995,0.6428571428571428
0.06133116883116883,0.6773556717532809,0.649975389479377,0.25606843775474597,0.2857142857142857,0.5084745762711864,0.5526315789473684,7.043931562245254,0.2857142857142857
0.08941558441558442,0.5736847721694591,0.176953101211603,0.6150019953330783,0.6428571428571428,0.2711864406779661,0.10526315789473684,6.684998004666921,0.6428571428571428
0.24045454545454545,0.8069576352577101,0.5707230969342658,0.4086748977441461,0.3571428571428571,0.4576271186440678,0.5,6.891325102255854,0.3571428571428571
0.1457792207792208,0.4582755308931805,0.5665903980921893,0.5165141189858262,0.5,0.2711864406779661,0.18421052631578946,6.783485881014173,0.5
0.20324675324675326,0.4364528865649344,0.5082093137234969,0.7105053782309865,0.7142857142857143,0.6949152542372881,0.47368421052631576,6.589494621769013,0.7142857142857143
0.17801948051948052,0.7538149610500486,0.22312396266275572,0.43593314221247303,0.5,0.3220338983050847,0.2631578947368421,6.864066857787527,0.5
0.09964285714285714,0.2849215665350542,0.09308694397669967,0.5702347769594134,0.5714285714285714,0.13559322033898305,0.0,6.729765223040586,0.5714285714285714
